ta_id,tr_ratings,profitrew,ratings_summary,ball
d4005335,25.0,40.0,2.5,2.0
d5839119,41.0,85.36585365853658,4.0,4.25
d4358535,3.0,33.33333333333333,3.0,1.75
d7061079,14.0,92.85714285714286,0.0,4.75
d717281,41.0,75.60975609756099,3.75,3.75
d5308416,14.0,64.28571428571429,3.75,3.25
d3179120,1.0,100.0,0.0,5.0
d8781728,0.0,0.0,0.0,0.0
d10529864,9.0,88.8888888888889,3.0,4.5
d10903275,12.0,100.0,3.5,5.0
d718042,1.0,100.0,0.0,5.0
d986430,1.0,0.0,0.0,0.0
d4291311,92.0,65.21739130434783,3.25,3.25
d12378996,7.0,71.42857142857143,0.0,3.5
d12499542,1.0,100.0,1.5,5.0
d6999656,1.0,100.0,3.5,5.0
d10365832,2.0,100.0,0.0,5.0
d3588894,9.0,55.555555555555564,2.75,2.75
d1420161,75.0,66.66666666666666,4.0,3.25
d11788852,5.0,100.0,0.0,5.0
d6772451,176.0,78.97727272727273,4.25,4.0
d10222603,0.0,0.0,0.0,0.0
d6482518,0.0,0.0,0.0,0.0
d779844,304.0,90.4605263157895,4.25,4.5
d12192052,3.0,33.33333333333333,2.75,1.75
d6581207,5.0,100.0,0.0,5.0
d5614311,2.0,100.0,4.0,5.0
d4163854,79.0,64.55696202531645,3.5,3.25
d2219809,83.0,85.5421686746988,4.25,4.25
d2355534,88.0,88.63636363636364,4.25,4.5
d10162899,50.0,62.0,3.0,3.0
d3973615,8.0,100.0,3.25,5.0
d13144654,16.0,87.5,2.5,4.5
d4601776,0.0,0.0,0.0,0.0
d3576897,98.0,71.42857142857143,4.0,3.5
d3982708,64.0,67.1875,4.0,3.25
d12097595,0.0,0.0,0.0,0.0
d7698439,4.0,100.0,4.75,5.0
d1989581,616.0,81.0064935064935,4.0,4.0
d2694039,6.0,100.0,3.75,5.0
d9798604,30.0,73.33333333333333,3.0,3.75
d10716310,4.0,75.0,3.25,3.75
d11930650,0.0,0.0,0.0,0.0
d695094,144.0,85.41666666666666,4.0,4.25
d1884449,24.0,91.66666666666666,3.5,4.5
d10470712,1.0,100.0,0.0,5.0
d1771972,142.0,87.32394366197181,4.0,4.25
d4793252,1.0,100.0,0.0,5.0
d3932556,94.0,62.76595744680851,4.0,3.25
d6889027,78.0,76.92307692307693,4.0,3.75
d10928392,13.0,69.23076923076923,0.0,3.5
d3607474,1.0,100.0,3.5,5.0
d1051068,6.0,66.66666666666666,3.5,3.25
d8765887,38.0,81.57894736842105,3.0,4.0
d3171117,793.0,78.18411097099622,4.0,4.0
d9562251,117.0,64.1025641025641,2.75,3.25
d991499,1.0,100.0,0.0,5.0
d718762,234.0,70.51282051282051,3.75,3.5
d1600467,94.0,75.53191489361703,3.75,3.75
d1020234,1.0,100.0,0.0,5.0
d13190177,11.0,90.9090909090909,3.75,4.5
d8385113,1.0,100.0,0.0,5.0
d5979385,6.0,66.66666666666666,3.5,3.25
d731453,174.0,85.63218390804597,4.5,4.25
d8474890,12.0,91.66666666666666,3.5,4.5
d10069335,1.0,0.0,3.25,0.0
d4769862,33.0,93.93939393939394,3.5,4.75
d11857642,6.0,16.666666666666664,0.0,0.75
d1045026,3.0,66.66666666666666,3.0,3.25
d3529101,93.0,66.66666666666666,3.5,3.25
d12141502,8.0,62.5,1.75,3.0
d10252893,2.0,100.0,0.0,5.0
d5011008,15.0,66.66666666666666,4.0,3.25
d6949695,105.0,83.80952380952381,4.0,4.25
d1065561,9.0,88.8888888888889,3.0,4.5
d8517085,11.0,72.72727272727273,3.0,3.75
d10535805,46.0,54.34782608695652,2.5,2.75
d6425807,555.0,60.180180180180166,3.5,3.0
d10290442,0.0,0.0,0.0,0.0
d1892486,132.0,75.75757575757575,4.0,3.75
d11670361,953.0,80.37775445960126,3.0,4.0
d10140372,0.0,0.0,0.0,0.0
d8774827,1.0,100.0,0.0,5.0
d794184,35.0,62.85714285714285,2.75,3.25
d13189517,2.0,100.0,3.0,5.0
d8604717,12.0,91.66666666666666,3.5,4.5
d1231957,7.0,100.0,4.0,5.0
d6725714,34.0,67.64705882352942,3.75,3.5
d10670751,5.0,100.0,3.5,5.0
d800111,28.0,71.42857142857143,4.0,3.5
d8068547,2.0,50.0,3.25,2.5
d8528925,2.0,100.0,3.5,5.0
d8827974,36.0,97.2222222222222,3.0,4.75
d12155292,2.0,50.0,0.0,2.5
d11742307,11.0,63.63636363636363,0.0,3.25
d6890505,22.0,36.36363636363637,2.0,1.75
d8609780,4.0,100.0,3.5,5.0
d11687199,10.0,90.0,0.0,4.5
d12079814,25.0,76.0,3.0,3.75
d12858177,271.0,73.06273062730627,3.5,3.75
d5825478,2.0,100.0,4.25,5.0
d1344922,34.0,79.41176470588233,4.0,4.0
d1188540,128.0,73.4375,4.0,3.75
d13198128,12.0,58.33333333333334,3.0,3.0
d7713233,0.0,0.0,0.0,0.0
d10505120,38.0,89.47368421052632,3.5,4.5
d10532451,7.0,42.857142857142854,2.5,2.25
d10192941,1.0,100.0,0.0,5.0
d2699141,3.0,66.66666666666666,3.0,3.25
d3410660,8.0,87.5,2.5,4.5
d697476,213.0,84.03755868544602,4.25,4.25
d7618648,7.0,100.0,3.5,5.0
d2302076,20.0,55.00000000000001,3.25,2.75
d11793911,12.0,100.0,3.0,5.0
d10392545,6.0,83.33333333333334,3.0,4.25
d7993677,8.0,62.5,3.0,3.0
d8398477,5.0,100.0,3.0,5.0
d7357040,42.0,57.14285714285714,2.5,2.75
d11878638,117.0,64.95726495726495,3.0,3.25
d4187562,4.0,100.0,4.5,5.0
d5795492,0.0,0.0,0.0,0.0
d743286,794.0,53.77833753148614,3.5,2.75
d1537830,66.0,90.9090909090909,4.0,4.5
d6695271,6.0,66.66666666666666,4.5,3.25
d12238030,3.0,100.0,3.5,5.0
d946944,49.0,91.83673469387756,4.25,4.5
d10642853,5.0,100.0,0.0,5.0
d1891996,507.0,80.6706114398422,4.0,4.0
d1988767,30.0,90.0,4.5,4.5
d10687559,9.0,66.66666666666666,0.0,3.25
d2423643,363.0,66.11570247933885,4.0,3.25
d8605417,5.0,40.0,0.0,2.0
d8339905,4.0,50.0,0.0,2.5
d7158892,386.0,70.98445595854922,3.5,3.5
d8721677,6.0,0.0,2.5,0.0
d11920799,2.0,100.0,0.0,5.0
d3726920,7.0,71.42857142857143,4.5,3.5
d3843117,0.0,0.0,0.0,0.0
d782425,44.0,86.36363636363636,4.0,4.25
d10339113,9.0,66.66666666666666,2.5,3.25
d10371885,4.0,75.0,3.5,3.75
d697576,293.0,69.96587030716725,3.75,3.5
d4746138,1.0,100.0,0.0,5.0
d2450323,235.0,62.55319148936171,3.5,3.25
d3497771,16.0,93.75,5.0,4.75
d2484385,119.0,76.47058823529412,4.0,3.75
d5960920,61.0,73.77049180327869,4.0,3.75
d2153854,298.0,90.26845637583892,4.5,4.5
d12687111,35.0,97.14285714285714,3.5,4.75
d8098351,0.0,0.0,0.0,0.0
d7753806,16.0,37.5,2.5,2.0
d9459601,15.0,80.0,3.25,4.0
d9785029,14.0,92.85714285714286,3.25,4.75
d719802,2.0,50.0,0.0,2.5
d8448165,216.0,74.07407407407408,3.25,3.75
d11925756,0.0,0.0,0.0,0.0
d1082072,3.0,33.33333333333333,0.0,1.75
d6588688,12.0,66.66666666666666,3.25,3.25
d2077492,22.0,95.45454545454544,4.0,4.75
d7243801,523.0,90.63097514340343,4.5,4.5
d5864683,2.0,50.0,0.0,2.5
d3781348,1.0,0.0,0.0,0.0
d1916455,21.0,80.95238095238095,3.5,4.0
d5122916,42.0,38.095238095238095,3.5,2.0
d776629,342.0,82.45614035087719,4.0,4.0
d743900,31.0,67.74193548387096,3.75,3.5
d2442778,88.0,85.22727272727273,4.25,4.25
d6022825,15.0,53.33333333333334,3.5,2.75
d7589488,5.0,80.0,4.0,4.0
d1977876,4.0,75.0,4.0,3.75
d12431484,21.0,66.66666666666666,3.0,3.25
d5887521,0.0,0.0,0.0,0.0
d2509854,2.0,50.0,4.0,2.5
d13000895,1.0,0.0,0.0,0.0
d1857969,96.0,69.79166666666666,4.0,3.5
d967804,197.0,58.88324873096447,3.5,3.0
d10624840,5.0,100.0,3.5,5.0
d12811450,1.0,100.0,0.0,5.0
d8789059,0.0,0.0,0.0,0.0
d5122893,35.0,88.57142857142857,3.5,4.5
d11887540,1.0,100.0,0.0,5.0
d3541060,26.0,84.61538461538461,3.5,4.25
d733605,148.0,73.64864864864866,4.0,3.75
d2701097,34.0,76.47058823529412,4.0,3.75
d7251008,6.0,66.66666666666666,0.0,3.25
d933088,9.0,100.0,4.5,5.0
d10287613,2.0,100.0,0.0,5.0
d4007113,256.0,72.65625,3.75,3.75
d12031906,0.0,0.0,0.0,0.0
d8550883,0.0,0.0,0.0,0.0
d4420914,4.0,100.0,0.0,5.0
d12502304,1.0,100.0,0.0,5.0
d6558095,1.0,100.0,0.0,5.0
d10511863,20.0,65.0,1.0,3.25
d10999903,0.0,0.0,0.0,0.0
d1928076,12.0,66.66666666666666,4.0,3.25
d5107927,22.0,86.36363636363636,3.5,4.25
d12813488,9.0,100.0,3.5,5.0
d1646840,12.0,83.33333333333334,0.0,4.25
d734028,45.0,60.0,4.0,3.0
d10057898,8.0,87.5,0.0,4.5
d10384432,5.0,100.0,2.5,5.0
d7082429,12.0,75.0,3.0,3.75
d6835595,0.0,0.0,0.0,0.0
d4022533,75.0,81.33333333333333,4.25,4.0
d9818050,1.0,100.0,3.0,5.0
d13239532,7.0,85.71428571428571,0.0,4.25
d11903781,767.0,93.74185136896999,3.5,4.75
d8291752,547.0,88.66544789762341,3.0,4.5
d5487231,69.0,86.95652173913044,3.0,4.25
d9700148,23.0,86.95652173913044,3.0,4.25
d1008995,44.0,90.9090909090909,4.0,4.5
d3606914,0.0,0.0,0.0,0.0
d3498885,24.0,79.16666666666666,4.0,4.0
d4794869,17.0,35.29411764705883,2.5,1.75
d7370249,23.0,91.30434782608695,4.25,4.5
d12505983,15.0,80.0,2.5,4.0
d12110811,29.0,89.65517241379311,3.75,4.5
d4419206,117.0,69.23076923076923,4.0,3.5
d2199275,40.0,85.0,4.0,4.25
d8141231,2.0,100.0,0.0,5.0
d11915401,11.0,81.81818181818183,2.75,4.0
d2249054,0.0,0.0,0.0,0.0
d8530688,15.0,66.66666666666666,3.0,3.25
d1039623,0.0,0.0,0.0,0.0
d7811611,1.0,100.0,0.0,5.0
d5816604,644.0,79.03726708074534,4.0,4.0
d4123748,10.0,70.0,3.5,3.5
d8079857,66.0,71.21212121212122,3.25,3.5
d2194889,3.0,66.66666666666666,3.0,3.25
d697415,56.0,98.21428571428572,4.5,5.0
d1329042,36.0,66.66666666666666,3.0,3.25
d1587499,1.0,100.0,3.5,5.0
d4829347,0.0,0.0,0.0,0.0
d8624658,1.0,100.0,0.0,5.0
d6413293,12.0,83.33333333333334,3.0,4.25
d3525189,4.0,100.0,4.25,5.0
d9812181,28.0,67.85714285714286,2.5,3.5
d7814030,18.0,61.111111111111114,2.5,3.0
d1734710,111.0,71.17117117117117,3.5,3.5
d3954976,35.0,8.571428571428571,1.5,0.5
d5796046,6.0,33.33333333333333,2.5,1.75
d7341653,11.0,72.72727272727273,3.0,3.75
d990877,1.0,100.0,4.5,5.0
d12899021,3.0,100.0,0.0,5.0
d8567816,22.0,63.63636363636363,2.5,3.25
d3338622,90.0,65.55555555555556,3.5,3.25
d2076109,338.0,93.49112426035505,4.5,4.75
d3809033,19.0,84.21052631578947,3.25,4.25
d5796003,4.0,25.0,0.0,1.25
d1857535,7.0,85.71428571428571,3.5,4.25
d1889887,261.0,85.44061302681993,4.5,4.25
d3626564,3.0,100.0,4.5,5.0
d3157170,251.0,84.0637450199203,4.0,4.25
d806493,350.0,88.2857142857143,4.0,4.5
d778316,0.0,0.0,0.0,0.0
d11852996,26.0,100.0,3.5,5.0
d7252001,5.0,60.0,2.0,3.0
d2656959,22.0,31.818181818181817,3.5,1.5
d8052631,77.0,77.92207792207795,3.0,4.0
d3833057,5.0,80.0,5.0,4.0
d3511047,14.0,50.0,3.25,2.5
d12950184,2.0,100.0,0.0,5.0
d3367149,39.0,58.97435897435898,3.0,3.0
d1894792,22.0,68.18181818181817,3.75,3.5
d3838309,0.0,0.0,0.0,0.0
d12159808,4.0,100.0,3.25,5.0
d1495284,272.0,88.97058823529413,4.25,4.5
d4770223,4.0,100.0,0.0,5.0
d4123783,17.0,88.23529411764706,3.0,4.5
d10847428,11.0,72.72727272727273,3.25,3.75
d11899228,1.0,0.0,0.0,0.0
d1152998,0.0,0.0,0.0,0.0
d7199748,12.0,83.33333333333334,4.25,4.25
d5264152,0.0,0.0,0.0,0.0
d10025920,41.0,87.8048780487805,3.5,4.5
d12527329,0.0,0.0,0.0,0.0
d5614138,20.0,75.0,4.0,3.75
d10116466,0.0,0.0,0.0,0.0
d718644,556.0,80.2158273381295,4.0,4.0
d4768444,1.0,100.0,0.0,5.0
d8023883,2.0,100.0,3.5,5.0
d10103095,2.0,100.0,3.0,5.0
d4363774,41.0,85.36585365853658,4.25,4.25
d1475468,122.0,83.60655737704919,4.0,4.25
d4419207,176.0,44.88636363636363,3.5,2.25
d12337973,23.0,69.56521739130434,2.5,3.5
d1815014,0.0,0.0,0.0,0.0
d7806788,24.0,33.33333333333333,0.0,1.75
d4555448,4.0,50.0,3.0,2.5
d5776508,2.0,100.0,0.0,5.0
d3336731,39.0,61.53846153846154,4.0,3.0
d6582449,32.0,50.0,3.0,2.5
d781783,41.0,31.707317073170728,3.0,1.5
d13277623,22.0,72.72727272727273,0.0,3.75
d11779663,16.0,87.5,0.0,4.5
d10048564,2.0,100.0,0.0,5.0
d12868955,13.0,76.92307692307693,3.5,3.75
d10145951,2.0,100.0,3.5,5.0
d1035504,10.0,60.0,3.0,3.0
d12484546,1.0,100.0,0.0,5.0
d694944,387.0,72.60981912144703,4.0,3.75
d1940067,20.0,85.0,4.0,4.25
d11914658,0.0,0.0,0.0,0.0
d10021746,120.0,95.83333333333334,3.5,4.75
d1140699,33.0,90.9090909090909,4.5,4.5
d9985172,8.0,50.0,0.0,2.5
d2289930,215.0,81.3953488372093,4.0,4.0
d5122109,2.0,0.0,0.0,0.0
d720586,463.0,78.61771058315334,4.0,4.0
d1474565,84.0,51.19047619047619,3.0,2.5
d1317888,20.0,25.0,0.0,1.25
d6663054,2.0,100.0,0.0,5.0
d743849,1.0,100.0,0.0,5.0
d3575080,3.0,100.0,4.25,5.0
d3538415,9.0,100.0,4.0,5.0
d4050485,9.0,66.66666666666666,0.0,3.25
d2571282,20.0,85.0,4.0,4.25
d12840570,30.0,86.66666666666669,3.25,4.25
d10128296,18.0,83.33333333333334,3.0,4.25
d2207111,10.0,100.0,3.0,5.0
d11713923,4.0,75.0,3.0,3.75
d2267180,3.0,66.66666666666666,3.5,3.25
d4148790,1.0,100.0,0.0,5.0
d4925397,0.0,0.0,0.0,0.0
d8756644,9.0,77.7777777777778,0.0,4.0
d2035937,95.0,57.894736842105274,4.0,3.0
d9729105,1.0,100.0,3.0,5.0
d1858970,269.0,58.36431226765799,3.5,3.0
d6642112,99.0,92.92929292929293,3.25,4.75
d7322988,15.0,93.33333333333331,4.0,4.75
d1650897,277.0,69.31407942238266,4.0,3.5
d5966371,137.0,79.56204379562044,4.0,4.0
d8781042,12.0,33.33333333333333,0.0,1.75
d1510848,19.0,78.94736842105263,4.25,4.0
d10025976,1.0,100.0,0.0,5.0
d6598742,53.0,83.01886792452831,4.0,4.25
d12662545,0.0,0.0,0.0,0.0
d4551268,4.0,100.0,0.0,5.0
d988080,60.0,75.0,4.0,3.75
d4581482,2.0,100.0,3.5,5.0
d11619603,2.0,100.0,0.0,5.0
d7123799,8.0,100.0,0.0,5.0
d3219142,4.0,25.0,3.0,1.25
d10691774,17.0,94.11764705882351,3.0,4.75
d1319636,14.0,64.28571428571429,2.5,3.25
d1160081,138.0,79.71014492753623,4.0,4.0
d1546036,140.0,80.71428571428572,4.0,4.0
d4234658,95.0,74.73684210526315,4.0,3.75
d5603948,3.0,66.66666666666666,0.0,3.25
d11733005,3.0,100.0,0.0,5.0
d9757675,4.0,100.0,0.0,5.0
d1316510,639.0,49.60876369327074,3.5,2.5
d4101245,3.0,100.0,4.5,5.0
d7283610,8.0,87.5,3.5,4.5
d3522436,10.0,90.0,4.25,4.5
d10378054,13.0,23.07692307692308,2.0,1.25
d2494035,103.0,72.81553398058253,4.0,3.75
d11773377,18.0,88.8888888888889,3.5,4.5
d786216,286.0,64.68531468531471,3.5,3.25
d2338083,249.0,20.48192771084337,2.0,1.0
d781252,50.0,78.0,3.0,4.0
d10596713,4.0,75.0,0.0,3.75
d4302182,156.0,71.15384615384616,4.0,3.5
d1325258,3.0,100.0,3.5,5.0
d8829664,5.0,40.0,1.75,2.0
d2062030,45.0,68.8888888888889,4.25,3.5
d779081,73.0,56.164383561643845,3.0,2.75
d10778707,37.0,94.5945945945946,3.25,4.75
d2266214,1.0,100.0,0.0,5.0
d697860,153.0,48.366013071895416,3.5,2.5
d4269354,644.0,65.37267080745342,4.0,3.25
d7216616,15.0,100.0,3.5,5.0
d1044423,0.0,0.0,0.0,0.0
d1928697,44.0,93.18181818181816,4.5,4.75
d798092,271.0,57.195571955719565,3.5,2.75
d2009333,367.0,66.4850136239782,3.5,3.25
d2268085,3.0,33.33333333333333,0.0,1.75
d740168,2.0,100.0,0.0,5.0
d695138,91.0,94.5054945054945,4.25,4.75
d12956730,43.0,97.67441860465117,3.5,5.0
d1888298,28.0,78.57142857142857,4.0,4.0
d4770198,3.0,66.66666666666666,0.0,3.25
d7589360,6.0,66.66666666666666,0.0,3.25
d7256493,0.0,0.0,0.0,0.0
d13222830,10.0,60.0,0.0,3.0
d7820396,42.0,80.95238095238095,3.0,4.0
d11909228,0.0,0.0,0.0,0.0
d4418110,97.0,45.360824742268036,3.5,2.25
d7886861,4.0,75.0,0.0,3.75
d7999004,4.0,75.0,0.0,3.75
d6762652,68.0,92.64705882352942,4.5,4.75
d2063969,40.0,90.0,4.0,4.5
d10319820,1.0,100.0,0.0,5.0
d5049961,3.0,100.0,3.25,5.0
d10332920,8.0,37.5,0.0,2.0
d10003122,2.0,0.0,0.0,0.0
d4202018,1.0,100.0,4.0,5.0
d12310658,26.0,84.61538461538461,3.5,4.25
d797981,0.0,0.0,0.0,0.0
d13169012,13.0,61.53846153846154,0.0,3.0
d5804392,4.0,100.0,3.5,5.0
d5773483,0.0,0.0,0.0,0.0
d715362,1515.0,74.32343234323432,4.0,3.75
d7251859,41.0,73.17073170731706,3.5,3.75
d1331944,7.0,100.0,4.0,5.0
d5609332,4.0,75.0,0.0,3.75
d1022272,172.0,79.65116279069767,4.0,4.0
d3646545,86.0,68.6046511627907,3.5,3.5
d11996773,58.0,81.0344827586207,3.5,4.0
d10514047,78.0,84.61538461538461,3.0,4.25
d12427154,11.0,72.72727272727273,3.0,3.75
d6114847,36.0,47.22222222222222,2.5,2.25
d3934987,0.0,0.0,0.0,0.0
d1037242,23.0,78.26086956521739,3.0,4.0
d1405182,15.0,73.33333333333333,3.5,3.75
d951085,1.0,100.0,0.0,5.0
d794468,83.0,86.74698795180723,3.5,4.25
d12497455,3.0,66.66666666666666,3.5,3.25
d2239906,29.0,79.3103448275862,3.5,4.0
d2072803,589.0,91.85059422750423,4.5,4.5
d1219131,12.0,50.0,3.0,2.5
d4794532,0.0,0.0,0.0,0.0
d1381273,160.0,84.375,4.5,4.25
d10538779,1.0,100.0,3.0,5.0
d7124482,1.0,100.0,0.0,5.0
d5793552,0.0,0.0,0.0,0.0
d10451326,6.0,66.66666666666666,3.0,3.25
d1530161,0.0,0.0,0.0,0.0
d5815296,95.0,56.84210526315789,3.5,2.75
d12187950,23.0,69.56521739130434,3.5,3.5
d13314534,3.0,100.0,0.0,5.0
d5614389,14.0,64.28571428571429,2.5,3.25
d1048528,10.0,50.0,3.5,2.5
d4176526,7.0,100.0,0.0,5.0
d1037304,6.0,83.33333333333334,3.75,4.25
d7617834,1.0,0.0,0.0,0.0
d13421072,4.0,100.0,0.0,5.0
d4760643,15.0,13.333333333333336,3.0,0.75
d10213570,1.0,100.0,0.0,5.0
d11654789,5.0,100.0,0.0,5.0
d2468317,32.0,68.75,3.5,3.5
d12228779,5.0,100.0,0.0,5.0
d808788,4.0,75.0,1.0,3.75
d8563528,2.0,100.0,3.25,5.0
d10281508,212.0,83.9622641509434,3.5,4.25
d6995931,3.0,66.66666666666666,3.0,3.25
d7283028,3.0,66.66666666666666,0.0,3.25
d10678328,1.0,100.0,3.5,5.0
d12207454,4.0,100.0,3.75,5.0
d8068616,1.0,100.0,0.0,5.0
d2355765,25.0,76.0,3.5,3.75
d3609441,43.0,37.2093023255814,2.5,1.75
d1061836,100.0,76.0,4.0,3.75
d3966396,7.0,71.42857142857143,3.5,3.5
d10136703,6.0,83.33333333333334,0.0,4.25
d4005852,16.0,56.25,4.0,2.75
d734256,455.0,84.61538461538461,4.0,4.25
d9699953,2.0,100.0,3.0,5.0
d7778607,77.0,68.83116883116884,3.0,3.5
d6179666,64.0,84.375,4.0,4.25
d6159077,38.0,76.31578947368422,3.0,3.75
d4479707,1.0,0.0,0.0,0.0
d2424882,0.0,0.0,0.0,0.0
d11917500,1199.0,95.99666388657214,3.5,4.75
d8631967,1.0,100.0,0.0,5.0
d9768029,1447.0,97.09744298548722,3.5,4.75
d4298485,243.0,65.4320987654321,4.0,3.25
d8408587,4.0,50.0,2.5,2.5
d8466734,18.0,72.2222222222222,3.5,3.5
d11856762,3.0,100.0,0.0,5.0
d8460835,1.0,100.0,0.0,5.0
d7285661,1.0,0.0,2.75,0.0
d6482550,78.0,87.1794871794872,4.0,4.25
d12971634,54.0,62.96296296296296,2.75,3.25
d697879,7.0,85.71428571428571,0.0,4.25
d12940625,2.0,100.0,3.0,5.0
d784455,74.0,59.45945945945946,3.5,3.0
d5529286,4.0,50.0,0.0,2.5
d5609015,2.0,100.0,0.0,5.0
d11851409,200.0,91.5,3.5,4.5
d8046404,16.0,100.0,0.0,5.0
d9862411,0.0,0.0,0.0,0.0
d8338321,2.0,50.0,0.0,2.5
d5449145,1.0,100.0,0.0,5.0
d12369477,3.0,100.0,0.0,5.0
d3754736,153.0,76.47058823529412,4.0,3.75
d3501726,3.0,66.66666666666666,3.5,3.25
d6868630,29.0,75.86206896551724,4.0,3.75
d5544592,2.0,50.0,4.0,2.5
d11873651,24.0,95.83333333333334,3.75,4.75
d6014201,0.0,0.0,0.0,0.0
d12712805,86.0,70.93023255813954,2.75,3.5
d6713340,15.0,93.33333333333331,4.75,4.75
d2569524,161.0,89.44099378881987,4.5,4.5
d5616063,183.0,72.13114754098359,4.0,3.5
d8634196,243.0,78.60082304526749,3.0,4.0
d5508805,3.0,0.0,0.0,0.0
d3491624,10.0,80.0,4.0,4.0
d6350834,0.0,0.0,0.0,0.0
d12711932,4.0,75.0,0.0,3.75
d9778433,40.0,95.0,3.5,4.75
d4082191,4.0,50.0,0.0,2.5
d3446437,19.0,94.73684210526315,4.5,4.75
d6720379,146.0,75.34246575342465,4.0,3.75
d11938200,40.0,55.00000000000001,3.0,2.75
d7616212,2.0,100.0,0.0,5.0
d3626348,8.0,100.0,3.75,5.0
d12095037,0.0,0.0,0.0,0.0
d3609921,36.0,83.33333333333334,4.0,4.25
d5814866,3.0,100.0,0.0,5.0
d2317783,134.0,80.59701492537313,4.0,4.0
d12913353,24.0,95.83333333333334,3.5,4.75
d1887528,550.0,75.09090909090908,4.0,3.75
d3541532,0.0,0.0,0.0,0.0
d6164392,0.0,0.0,0.0,0.0
d12190418,28.0,57.14285714285714,2.5,2.75
d13007376,26.0,42.307692307692314,2.5,2.0
d2720966,0.0,0.0,0.0,0.0
d6166871,7.0,57.14285714285714,2.5,2.75
d11713942,10.0,100.0,0.0,5.0
d7724361,26.0,96.15384615384615,3.0,4.75
d1340469,8.0,50.0,2.0,2.5
d694949,221.0,84.61538461538461,4.25,4.25
d10593987,22.0,90.9090909090909,3.5,4.5
d6525673,5.0,60.0,0.0,3.0
d11004865,14.0,92.85714285714286,3.5,4.75
d12452425,6.0,83.33333333333334,3.0,4.25
d6916203,9.0,55.555555555555564,4.0,2.75
d10787768,938.0,54.26439232409381,3.5,2.75
d7359948,12.0,75.0,4.0,3.75
d12910950,17.0,82.35294117647058,3.0,4.0
d12507482,8.0,75.0,3.0,3.75
d3177775,24.0,87.5,3.75,4.5
d1134459,74.0,85.13513513513513,4.0,4.25
d10044569,30.0,93.33333333333331,3.5,4.75
d2448303,125.0,63.2,3.5,3.25
d3640421,8.0,75.0,3.0,3.75
d8444779,0.0,0.0,0.0,0.0
d5616126,0.0,0.0,0.0,0.0
d3842303,1.0,0.0,3.5,0.0
d967524,22.0,86.36363636363636,4.25,4.25
d1342532,0.0,0.0,0.0,0.0
d4881262,7.0,57.14285714285714,3.5,2.75
d11799340,0.0,0.0,0.0,0.0
d11817386,3.0,33.33333333333333,2.75,1.75
d7322985,19.0,73.68421052631578,2.75,3.75
d1086675,312.0,68.91025641025641,3.75,3.5
d990780,2.0,100.0,2.0,5.0
d6857244,22.0,45.45454545454545,2.5,2.25
d8757447,77.0,59.740259740259745,2.5,3.0
d9867189,4.0,75.0,0.0,3.75
d5981567,0.0,0.0,0.0,0.0
d3690255,533.0,72.42026266416511,4.0,3.5
d786025,6.0,33.33333333333333,3.0,1.75
d7381059,41.0,92.6829268292683,4.5,4.75
d12143981,4.0,100.0,0.0,5.0
d2019102,2.0,100.0,3.0,5.0
d1742176,53.0,86.7924528301887,4.5,4.25
d2491629,0.0,0.0,0.0,0.0
d10594399,7.0,100.0,3.75,5.0
d1170002,28.0,71.42857142857143,3.5,3.5
d9598528,0.0,0.0,0.0,0.0
d13130283,2.0,100.0,3.25,5.0
d5122055,0.0,0.0,0.0,0.0
d7691369,2.0,50.0,0.0,2.5
d10453964,5.0,100.0,3.25,5.0
d5510545,6.0,66.66666666666666,0.0,3.25
d4786856,332.0,77.40963855421687,4.0,3.75
d6364121,1.0,100.0,0.0,5.0
d8564542,11.0,72.72727272727273,2.5,3.75
d8262021,0.0,0.0,0.0,0.0
d8778279,46.0,80.43478260869566,3.0,4.0
d2320420,846.0,91.96217494089836,4.5,4.5
d10194623,44.0,70.45454545454545,2.75,3.5
d1496258,0.0,0.0,0.0,0.0
d3842372,6.0,83.33333333333334,0.0,4.25
d7992108,1.0,0.0,2.0,0.0
d10331311,19.0,47.368421052631575,2.25,2.25
d1103369,132.0,81.81818181818183,4.5,4.0
d4043779,1.0,100.0,0.0,5.0
d2162048,66.0,89.3939393939394,4.0,4.5
d7079539,15.0,80.0,3.25,4.0
d11912950,38.0,97.36842105263158,3.5,4.75
d9560814,13.0,84.61538461538461,0.0,4.25
d12699392,0.0,0.0,0.0,0.0
d1741730,228.0,80.7017543859649,4.0,4.0
d4148823,2.0,100.0,0.0,5.0
d1646839,8.0,50.0,0.0,2.5
d10361273,0.0,0.0,0.0,0.0
d12994296,23.0,69.56521739130434,3.25,3.5
d4292870,160.0,96.25,4.5,4.75
d10300149,11.0,27.27272727272727,2.25,1.25
d9727405,14.0,92.85714285714286,2.5,4.75
d11896158,0.0,0.0,0.0,0.0
d804127,36.0,77.7777777777778,4.0,4.0
d3644440,10.0,90.0,4.25,4.5
d4698034,3.0,100.0,0.0,5.0
d1342512,9.0,66.66666666666666,3.5,3.25
d4506909,2.0,100.0,4.25,5.0
d4971860,26.0,69.23076923076923,2.5,3.5
d13187202,4.0,100.0,0.0,5.0
d6779486,7.0,42.857142857142854,3.0,2.25
d8487141,23.0,86.95652173913044,3.0,4.25
d12049127,1.0,100.0,0.0,5.0
d1392654,0.0,0.0,0.0,0.0
d11882409,18.0,100.0,3.5,5.0
d3599358,4.0,25.0,2.5,1.25
