City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
Lisbon,"['Asian', 'Nepali', 'Vegan Options', 'Vegetarian Friendly']",972.0,$$ - $$$,75.0,"[['Worth The Trip', 'Too expensive for what it is'], ['07/04/2017', '03/11/2016']]",/Restaurant_Review-g189158-d3706472-Reviews-Himchuli-Lisbon_Lisbon_District_Central_Portugal.html,d3706472,45.0,45.0,45.0,40.0,19.0,2.0,0.0,1.0,0.0,22.0,95.45454545454544,4.5,4.75
Budapest,['International'],1102.0,$$ - $$$,13.0,"[['Steves trip', 'Nice lunch'], ['10/08/2017', '08/01/2017']]",/Restaurant_Review-g274887-d9459424-Reviews-Moha_Cafe-Budapest_Central_Hungary.html,d9459424,45.0,45.0,45.0,45.0,4.0,3.0,0.0,0.0,1.0,8.0,87.5,3.5,4.5
Bratislava,,663.0,,2.0,"[['Good lunch menu', '""cool"" place'], ['02/16/2016', '08/12/2014']]",/Restaurant_Review-g274924-d4769760-Reviews-Chillout_restaurant-Bratislava_Bratislava_Region.html,d4769760,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
Barcelona,"['Mediterranean', 'European', 'Spanish']",4892.0,$,251.0,"[['Family restaurant in Eixample', 'Would recommend. Nice place'], ['07/29/2017', '01/09/2018']]",/Restaurant_Review-g187497-d4746060-Reviews-Tasca_I_Vins-Barcelona_Catalonia.html,d4746060,35.0,35.0,35.0,30.0,11.0,13.0,5.0,1.0,4.0,34.0,70.58823529411767,3.5,3.5
Ljubljana,"['Italian', 'Mediterranean', 'Slovenian', 'Central European', 'European']",130.0,$$ - $$$,169.0,"[['Good average food', 'decent food and service despite..........'], ['10/28/2017', '10/14/2017']]",/Restaurant_Review-g274873-d866757-Reviews-Allegria-Ljubljana_Upper_Carniola_Region.html,d866757,40.0,35.0,40.0,40.0,66.0,38.0,20.0,10.0,16.0,150.0,69.33333333333334,4.0,3.5
Milan,['Italian'],3089.0,$$ - $$$,3.0,"[[], []]",/Restaurant_Review-g187849-d12690802-Reviews-Bar_Sempione_49-Milan_Lombardy.html,d12690802,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,9.0,100.0,0.0,5.0
Milan,['Pizza'],6064.0,,13.0,"[[], []]",/Restaurant_Review-g187849-d5267735-Reviews-Fly_Pizza_4-Milan_Lombardy.html,d5267735,30.0,0.0,35.0,25.0,3.0,3.0,4.0,3.0,4.0,17.0,35.29411764705883,1.5,1.75
Bratislava,"['European', 'Central European', 'Eastern European']",658.0,$$ - $$$,22.0,"[['Lunch', 'Excellent food'], ['06/17/2017', '04/26/2017']]",/Restaurant_Review-g274924-d4101717-Reviews-Prolaika_Gallery_Restaurant-Bratislava_Bratislava_Region.html,d4101717,45.0,40.0,40.0,45.0,8.0,3.0,0.0,1.0,0.0,12.0,91.66666666666666,4.25,4.5
Madrid,,7313.0,,,"[[], []]",/Restaurant_Review-g187514-d5794487-Reviews-Rincon_Azul-Madrid.html,d5794487,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
Prague,"['Italian', 'Mediterranean', 'Grill', 'Pizza', 'European']",3593.0,$$ - $$$,341.0,"[['It is ok restaurant.', 'Not value for money'], ['01/08/2018', '11/30/2017']]",/Restaurant_Review-g274707-d8442797-Reviews-Il_Gusto-Prague_Bohemia.html,d8442797,35.0,35.0,30.0,35.0,122.0,58.0,32.0,48.0,76.0,336.0,53.57142857142857,2.5,2.75
Paris,,11002.0,,,"[['if you are in Paris and would like a seafo...'], ['11/21/2017']]",/Restaurant_Review-g187147-d13171395-Reviews-La_Petite_Chaloupe-Paris_Ile_de_France.html,d13171395,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
Rome,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",261.0,$$ - $$$,358.0,"[['Unexpected pleasant surprise!', 'Nothing too much'], ['10/27/2017', '03/29/2017']]",/Restaurant_Review-g187791-d5889249-Reviews-Volee-Rome_Lazio.html,d5889249,45.0,45.0,45.0,50.0,7.0,5.0,1.0,0.0,0.0,13.0,92.30769230769229,4.5,4.5
Rome,"['Italian', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",1994.0,$$ - $$$,289.0,"[['Great lasagna', 'We were entertained....'], ['09/25/2017', '06/09/2017']]",/Restaurant_Review-g187791-d3389739-Reviews-Le_Terme_del_Colosseo-Rome_Lazio.html,d3389739,40.0,40.0,40.0,45.0,62.0,42.0,18.0,7.0,6.0,135.0,77.03703703703705,4.0,3.75
Paris,,9787.0,,69.0,"[['Good for the money', 'Nice quick stop'], ['04/23/2015', '07/06/2013']]",/Restaurant_Review-g187147-d1324543-Reviews-Restaurant_Il_Pomodoro-Paris_Ile_de_France.html,d1324543,35.0,40.0,40.0,40.0,0.0,3.0,1.0,1.0,0.0,5.0,60.0,4.0,3.0
Munich,"['Mediterranean', 'Wine Bar']",848.0,$$ - $$$,56.0,"[['Excellent, super tasty food!', 'Perfect'], ['11/25/2016', '06/18/2016']]",/Restaurant_Review-g187309-d7133696-Reviews-Weinwirtschaft_Lounge_Restaurant-Munich_Upper_Bavaria_Bavaria.html,d7133696,40.0,40.0,40.0,45.0,6.0,3.0,0.0,0.0,0.0,9.0,100.0,4.0,5.0
Amsterdam,['International'],1946.0,,5.0,"[['I love this place.', 'Delicious Breakfast and Dinner'], ['01/04/2018', '10/17/2017']]",/Restaurant_Review-g188590-d12709321-Reviews-Zoku_Amsterdam-Amsterdam_North_Holland_Province.html,d12709321,45.0,45.0,40.0,45.0,17.0,8.0,0.0,0.0,1.0,26.0,96.15384615384615,3.25,4.75
Prague,"['Steakhouse', 'Barbecue', 'Argentinean', 'Grill', 'Gluten Free Options']",42.0,$$ - $$$,398.0,"[[""The best steak I've ever had"", 'Tasty steaks'], ['01/07/2018', '01/03/2018']]",/Restaurant_Review-g274707-d10356841-Reviews-BEEF_BAR_Prague-Prague_Bohemia.html,d10356841,45.0,45.0,45.0,45.0,387.0,82.0,11.0,6.0,7.0,493.0,95.131845841785,3.5,4.75
Milan,['Pizza'],1934.0,$,43.0,"[['Amazing place for a pizza to go', 'Delicious Pizza'], ['11/14/2017', '01/12/2017']]",/Restaurant_Review-g187849-d4453597-Reviews-Bocconi_Giusti-Milan_Lombardy.html,d4453597,45.0,45.0,45.0,45.0,4.0,3.0,0.0,0.0,0.0,7.0,100.0,3.5,5.0
Paris,['French'],13137.0,$$ - $$$,3.0,"[['Part of Renaissance hotel - room service i...'], ['07/29/2015']]",/Restaurant_Review-g187147-d4163590-Reviews-Bar_Le_Colonial-Paris_Ile_de_France.html,d4163590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Milan,"['Bar', 'Pub']",6044.0,,2.0,"[['The Grand Cafe Fashion is very nice'], ['05/13/2014']]",/Restaurant_Review-g187849-d4366304-Reviews-Fashion_Cafe_Drink_and_Food-Milan_Lombardy.html,d4366304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
London,"['African', 'Moroccan', 'Middle Eastern', 'Halal', 'Vegetarian Friendly', 'Gluten Free Options']",2154.0,$$ - $$$,143.0,"[['Fantastic ambience', 'Out with family & friends'], ['08/26/2017', '08/12/2017']]",/Restaurant_Review-g186338-d720649-Reviews-Tagine-London_England.html,d720649,45.0,40.0,40.0,40.0,95.0,51.0,19.0,7.0,9.0,181.0,80.66298342541437,4.0,4.0
Berlin,,4030.0,,2.0,"[[], []]",/Restaurant_Review-g187323-d10841027-Reviews-Cafe_Suarez-Berlin.html,d10841027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
London,"['Chinese', 'Asian']",9855.0,$$ - $$$,101.0,"[['Great food Great service.', 'Great food but very expensive'], ['12/07/2017', '11/23/2017']]",/Restaurant_Review-g186338-d844673-Reviews-Goldfish-London_England.html,d844673,35.0,35.0,30.0,35.0,28.0,36.0,19.0,14.0,20.0,117.0,54.70085470085471,3.5,2.75
Prague,,2857.0,,4.0,"[['Perfect Club'], ['06/26/2015']]",/Restaurant_Review-g274707-d4793244-Reviews-Rock_Club_Kain-Prague_Bohemia.html,d4793244,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
Berlin,"['Bar', 'European', 'German', 'Pub', 'Central European', 'Vegetarian Friendly']",6059.0,$$ - $$$,287.0,"[['Not sure', 'Expectable'], ['05/19/2017', '03/27/2017']]",/Restaurant_Review-g187323-d1418093-Reviews-Oranium-Berlin.html,d1418093,35.0,35.0,35.0,40.0,25.0,42.0,25.0,9.0,17.0,118.0,56.779661016949156,3.5,2.75
Barcelona,"['Italian', 'Pizza']",6649.0,,7.0,"[['Good mountain food'], ['06/24/2013']]",/Restaurant_Review-g187497-d997808-Reviews-Pizzeria_Apricale_Bellissimo-Barcelona_Catalonia.html,d997808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Madrid,"['Mexican', 'Latin', 'Vegetarian Friendly', 'Gluten Free Options']",843.0,$$ - $$$,94.0,"[['Very hightly recommended!', 'The place rocks!'], ['10/10/2017', '07/21/2017']]",/Restaurant_Review-g187514-d12310604-Reviews-Cantina_Canalla_Antracita-Madrid.html,d12310604,45.0,45.0,45.0,45.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,3.5,5.0
Vienna,"['German', 'Austrian', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",475.0,$$ - $$$,155.0,"[['Incredible nice service - lovely food', 'Amazing food. Nice ambient.'], ['12/17/2017', '11/16/2017']]",/Restaurant_Review-g190454-d2517745-Reviews-Cafe_Restaurant_Corbaci-Vienna.html,d2517745,40.0,40.0,40.0,40.0,25.0,34.0,7.0,4.0,2.0,72.0,81.94444444444444,4.0,4.0
Lyon,"['Fast Food', 'American']",2446.0,$,109.0,"[['Good to have quick food in a busy day', 'Good Burger, good coffee'], ['02/15/2017', '06/27/2016']]",/Restaurant_Review-g187265-d7595735-Reviews-Burger_King-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d7595735,35.0,25.0,35.0,35.0,1.0,1.0,1.0,1.0,0.0,4.0,50.0,2.5,2.5
Berlin,"['American', 'Fast Food', 'International', 'Barbecue', 'Street Food']",6152.0,$,3.0,"[[], []]",/Restaurant_Review-g187323-d8697331-Reviews-Man_Far-Berlin.html,d8697331,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0
Hamburg,,2484.0,,,"[[], []]",/Restaurant_Review-g187331-d11905348-Reviews-Huttenzauber_am_Neuer_Wall-Hamburg.html,d11905348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Oslo,"['Bar', 'Pub', 'Mexican', 'Cafe', 'Mediterranean', 'European']",1060.0,,26.0,"[['A drink in the sun', 'TERRIBLE SERVICE'], ['08/07/2017', '05/21/2017']]",/Restaurant_Review-g190479-d1019956-Reviews-Cafe_Teater_Bistro_AS-Oslo_Eastern_Norway.html,d1019956,30.0,30.0,30.0,35.0,1.0,6.0,4.0,1.0,2.0,14.0,50.0,3.0,2.5
Lisbon,"['Portuguese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",557.0,$$ - $$$,158.0,"[['Great service for a really big group', 'Great place'], ['01/22/2018', '08/07/2017']]",/Restaurant_Review-g189158-d2615243-Reviews-Restaurante_Alfandega-Lisbon_Lisbon_District_Central_Portugal.html,d2615243,45.0,45.0,40.0,45.0,42.0,14.0,2.0,4.0,1.0,63.0,88.8888888888889,4.5,4.5
Madrid,"['Latin', 'Spanish']",6710.0,$$ - $$$,7.0,"[['Very friendly place', 'Great Restaurant'], ['10/20/2017', '10/31/2017']]",/Restaurant_Review-g187514-d12699755-Reviews-Restaurante_LucioS-Madrid.html,d12699755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,['French'],12012.0,,3.0,"[[], []]",/Restaurant_Review-g187147-d4172468-Reviews-Le_61-Paris_Ile_de_France.html,d4172468,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,75.0,0.0,3.75
Barcelona,"['Cafe', 'European', 'Mediterranean', 'Spanish']",3571.0,$,33.0,"[['Good tasting Italian fast food', 'Beach front cafe 👍'], ['07/09/2017', '06/30/2017']]",/Restaurant_Review-g187497-d8532789-Reviews-Buenas_Migas_Plaza_del_Mar-Barcelona_Catalonia.html,d8532789,45.0,40.0,45.0,45.0,6.0,10.0,1.0,0.0,1.0,18.0,88.8888888888889,3.25,4.5
Madrid,"['Chinese', 'Japanese', 'Sushi', 'Asian', 'Thai', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options']",1220.0,$$ - $$$,159.0,"[['Excellent cuisine, friendly and helpful se...', 'Not tasty'], ['12/25/2016', '06/05/2016']]",/Restaurant_Review-g187514-d2010743-Reviews-Restaurant_Furusato-Madrid.html,d2010743,40.0,40.0,35.0,40.0,6.0,2.0,5.0,1.0,0.0,14.0,57.14285714285714,4.0,2.75
London,['Cafe'],10885.0,$,11.0,"[['Good service, not great coffee', 'Great coffee, terrible service'], ['04/13/2017', '11/19/2017']]",/Restaurant_Review-g186338-d9849049-Reviews-Black_Sheep_Coffee-London_England.html,d9849049,40.0,45.0,40.0,45.0,16.0,7.0,2.0,3.0,0.0,28.0,82.14285714285714,3.0,4.0
Stockholm,"['Japanese', 'Sushi', 'Asian', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",135.0,$$$$,413.0,"[['A welcoming, warm restaurant with a fantas...', 'Super Asian fusion'], ['10/03/2017', '08/15/2017']]",/Restaurant_Review-g189852-d2433488-Reviews-Miss_Voon-Stockholm.html,d2433488,40.0,40.0,35.0,40.0,85.0,67.0,24.0,16.0,10.0,202.0,75.24752475247523,4.0,3.75
Dublin,['Pizza'],1609.0,,,"[['Little gem'], ['02/20/2014']]",/Restaurant_Review-g186605-d6364123-Reviews-Cafe_Juliano_s-Dublin_County_Dublin.html,d6364123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
Madrid,"['Japanese', 'Sushi']",6954.0,,6.0,"[[], []]",/Restaurant_Review-g187514-d6155790-Reviews-SUSHI_Corner-Madrid.html,d6155790,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,33.33333333333333,0.0,1.75
Milan,"['Italian', 'Pizza', 'Seafood', 'Mediterranean', 'Vegetarian Friendly']",2083.0,$$ - $$$,111.0,"[['Great pizza for the money', 'Best grilled fish! Best pizza!'], ['05/08/2017', '02/19/2017']]",/Restaurant_Review-g187849-d2442828-Reviews-Al_Galeone-Milan_Lombardy.html,d2442828,40.0,40.0,40.0,35.0,8.0,4.0,0.0,0.0,0.0,12.0,100.0,4.0,5.0
Hamburg,['Russian'],1749.0,$$ - $$$,22.0,"[['OK Experience', 'great atmosphere - feels like real Russia'], ['09/09/2014', '03/27/2011']]",/Restaurant_Review-g187331-d2063001-Reviews-Restaurant_Baku-Hamburg.html,d2063001,35.0,35.0,30.0,35.0,1.0,1.0,2.0,0.0,0.0,4.0,50.0,2.5,2.5
Krakow,"['Italian', 'Mediterranean', 'European', 'Soups', 'Vegetarian Friendly']",425.0,$$ - $$$,80.0,"[['Good place for lunch!', 'Slightly desappointing'], ['07/11/2017', '11/26/2017']]",/Restaurant_Review-g274772-d6756057-Reviews-Trattoria_Pergamin_Nullo-Krakow_Lesser_Poland_Province_Southern_Poland.html,d6756057,40.0,40.0,40.0,40.0,8.0,2.0,3.0,1.0,3.0,17.0,58.82352941176471,3.0,3.0
Vienna,,2572.0,,10.0,"[['Fantastic place', 'Really passion of it.'], ['08/31/2016', '07/19/2015']]",/Restaurant_Review-g190454-d5966176-Reviews-Passion-Vienna.html,d5966176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ljubljana,"['European', 'Slovenian']",429.0,$,2.0,"[['""Smoothie""'], ['04/09/2017']]",/Restaurant_Review-g274873-d10586797-Reviews-Degustarna-Ljubljana_Upper_Carniola_Region.html,d10586797,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,40.0,0.0,2.0
Munich,['Pizza'],2554.0,,,"[['Great Place To Play Pool And Eat Pizza!'], ['03/23/2012']]",/Restaurant_Review-g187309-d2618137-Reviews-Cafe_Rumford_Spielothek-Munich_Upper_Bavaria_Bavaria.html,d2618137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Barcelona,"['Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly']",603.0,$$ - $$$,185.0,"[['Yes !', 'Nice and elegant'], ['08/27/2017', '07/12/2017']]",/Restaurant_Review-g187497-d997855-Reviews-La_Taula-Barcelona_Catalonia.html,d997855,45.0,45.0,45.0,45.0,35.0,10.0,1.0,0.0,0.0,46.0,97.82608695652172,4.5,5.0
Lyon,"['Italian', 'Pizza', 'Mediterranean']",1196.0,$$ - $$$,103.0,"[[], []]",/Restaurant_Review-g187265-d1332443-Reviews-Le_Ferrari-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1332443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,"['Mediterranean', 'Middle Eastern', 'Barbecue', 'Turkish', 'Halal']",9796.0,$,28.0,"[['Impolite and rude customer service', 'Fantastic'], ['10/14/2017', '07/12/2017']]",/Restaurant_Review-g186338-d6885111-Reviews-Istanbul_Mangal-London_England.html,d6885111,45.0,40.0,45.0,45.0,12.0,11.0,0.0,0.0,7.0,30.0,76.66666666666667,3.25,3.75
Berlin,['Healthy'],4506.0,,10.0,"[['Good but not very special', 'Tasty, delicious brunch!!'], ['05/20/2016', '07/28/2014']]",/Restaurant_Review-g187323-d4179854-Reviews-Cafe_Dritter_Raum-Berlin.html,d4179854,40.0,35.0,40.0,40.0,1.0,3.0,0.0,1.0,0.0,5.0,80.0,3.0,4.0
Zurich,['Asian'],1567.0,,3.0,"[[], []]",/Restaurant_Review-g188113-d6959214-Reviews-Ta_Ty_Asian_Restaurant-Zurich.html,d6959214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,33.33333333333333,0.0,1.75
Munich,['Bar'],104.0,$$ - $$$,186.0,"[['Memorable experience', 'Lovely relaxed cocktail bar...'], ['12/31/2017', '12/10/2017']]",/Restaurant_Review-g187309-d1233409-Reviews-Pusser_s_Bar_Munich-Munich_Upper_Bavaria_Bavaria.html,d1233409,40.0,45.0,40.0,40.0,76.0,30.0,8.0,5.0,8.0,127.0,83.46456692913384,4.0,4.25
Barcelona,['Spanish'],6773.0,,2.0,"[[], []]",/Restaurant_Review-g187497-d7691367-Reviews-Paicabar-Barcelona_Catalonia.html,d7691367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0,0.0,2.5
London,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options']",3046.0,$,76.0,"[['Good and Fast Pizza Place', 'delicious pizza'], ['06/05/2017', '05/07/2017']]",/Restaurant_Review-g186338-d9467743-Reviews-Pizza_Pilgrims-London_England.html,d9467743,40.0,45.0,40.0,45.0,57.0,26.0,9.0,5.0,6.0,103.0,80.58252427184465,3.0,4.0
Berlin,"['Mediterranean', 'European', 'Greek', 'Vegetarian Friendly']",679.0,$$ - $$$,52.0,"[['The perfect example of a good mediterranea...', 'Fantastic food, wonderful service'], ['04/16/2017', '10/07/2016']]",/Restaurant_Review-g187323-d3674481-Reviews-Taverna_Phaestos-Berlin.html,d3674481,45.0,45.0,45.0,45.0,13.0,4.0,0.0,0.0,0.0,17.0,100.0,3.5,5.0
Munich,"['Seafood', 'German']",1424.0,$,19.0,"[['Just like the rest', 'Chain Restaurant'], ['04/09/2017', '09/23/2016']]",/Restaurant_Review-g187309-d6739998-Reviews-Nordsee-Munich_Upper_Bavaria_Bavaria.html,d6739998,35.0,40.0,35.0,40.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,2.75,2.5
Milan,['Italian'],4691.0,$,90.0,"[['Very good ravioli and excellent desert'], ['05/26/2013']]",/Restaurant_Review-g187849-d3589935-Reviews-Ristorante_Da_Giovanni_Rana-Milan_Lombardy.html,d3589935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,['International'],2322.0,$,23.0,"[['Crème de la crème of Gracia', 'Great place to chill at nights with a good...'], ['04/24/2017', '01/29/2017']]",/Restaurant_Review-g187497-d4816588-Reviews-Le_standard-Barcelona_Catalonia.html,d4816588,45.0,50.0,50.0,50.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,3.5,5.0
Paris,['Mediterranean'],12169.0,$,87.0,"[['Good Kebap restaurant', 'No holidays communication !'], ['11/03/2017', '08/09/2017']]",/Restaurant_Review-g187147-d8416157-Reviews-Zarma-Paris_Ile_de_France.html,d8416157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oslo,,1112.0,,4.0,"[['Lower standards', 'Tasty pizza and fresh orange juice'], ['02/13/2017', '01/25/2016']]",/Restaurant_Review-g190479-d7322731-Reviews-Nargile_Grill-Oslo_Eastern_Norway.html,d7322731,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,1.75
Barcelona,"['Lebanese', 'Fast Food', 'Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Halal']",1768.0,$$ - $$$,46.0,"[['Best falafel of Barcelona', 'Famoso shwarma de gracia'], ['12/10/2017', '01/31/2017']]",/Restaurant_Review-g187497-d5776200-Reviews-Petra-Barcelona_Catalonia.html,d5776200,40.0,40.0,45.0,35.0,10.0,5.0,0.0,0.0,0.0,15.0,100.0,4.0,5.0
Milan,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",907.0,$$ - $$$,546.0,"[['Flowers and food', 'Beautiful location, food to improve'], ['12/31/2017', '12/15/2017']]",/Restaurant_Review-g187849-d8091763-Reviews-Potafiori-Milan_Lombardy.html,d8091763,35.0,35.0,30.0,35.0,14.0,10.0,6.0,2.0,2.0,34.0,70.58823529411767,2.5,3.5
Barcelona,,3526.0,,39.0,"[['Highly recommended family run Lebanese foo...', 'Recommended'], ['07/21/2016', '03/20/2016']]",/Restaurant_Review-g187497-d3874034-Reviews-Restaurante_Liban-Barcelona_Catalonia.html,d3874034,40.0,35.0,40.0,35.0,4.0,4.0,0.0,0.0,0.0,8.0,100.0,3.75,5.0
Paris,['French'],8806.0,$$ - $$$,76.0,"[['Good Food & Wine', 'good food'], ['01/04/2018', '02/15/2017']]",/Restaurant_Review-g187147-d4186052-Reviews-Bistrot_de_L_Echanson-Paris_Ile_de_France.html,d4186052,35.0,40.0,35.0,40.0,1.0,3.0,1.0,1.0,1.0,7.0,57.14285714285714,3.75,2.75
Stockholm,"['Asian', 'Fusion', 'Vietnamese', 'Seafood', 'Vegetarian Friendly', 'Vegan Options']",175.0,$$ - $$$,90.0,"[['Find it on the fork', 'Yummy Vietnamese!'], ['10/14/2017', '10/14/2017']]",/Restaurant_Review-g189852-d6996821-Reviews-Restaurang_Springrolls-Stockholm.html,d6996821,45.0,45.0,40.0,40.0,21.0,14.0,2.0,2.0,0.0,39.0,89.74358974358975,4.25,4.5
Barcelona,"['Cafe', 'Spanish']",2057.0,$$ - $$$,98.0,"[['QUITE NICE', 'Very good Modernista Café'], ['01/06/2018', '09/19/2017']]",/Restaurant_Review-g187497-d3775726-Reviews-Bar_del_foyer_del_Palau_de_la_Musica-Barcelona_Catalonia.html,d3775726,35.0,35.0,35.0,45.0,11.0,15.0,1.0,1.0,3.0,31.0,83.87096774193549,3.75,4.25
Copenhagen,"['International', 'European', 'Healthy', 'Scandinavian', 'Vegetarian Friendly']",638.0,$$ - $$$,21.0,"[['Smoothie Stop', 'Best Gluten Free Panini Ever'], ['07/14/2017', '07/13/2017']]",/Restaurant_Review-g189541-d4115468-Reviews-Vita_Boost_Torvehallerne-Copenhagen_Zealand.html,d4115468,45.0,45.0,40.0,45.0,9.0,3.0,0.0,0.0,0.0,12.0,100.0,3.25,5.0
Athens,"['Bar', 'Cafe', 'Pub', 'Mediterranean']",1717.0,$$ - $$$,34.0,"[['Expensive and small-sized breakfast', 'Nice place slow service'], ['10/14/2017', '09/28/2017']]",/Restaurant_Review-g189400-d2242373-Reviews-Dia_Noche-Athens_Attica.html,d2242373,35.0,30.0,25.0,30.0,4.0,5.0,10.0,6.0,10.0,35.0,25.71428571428571,2.25,1.25
Rome,"['Italian', 'Pizza', 'Seafood', 'Mediterranean', 'Vegetarian Friendly']",2366.0,$$ - $$$,310.0,"[['The worst resturent we ever be', 'An ""average"" experience..... !'], ['09/16/2017', '06/28/2017']]",/Restaurant_Review-g187791-d1863741-Reviews-Ristorante_Sa_Sartiglia-Rome_Lazio.html,d1863741,40.0,40.0,35.0,40.0,11.0,4.0,1.0,2.0,3.0,21.0,71.42857142857143,4.0,3.5
Barcelona,,4584.0,,12.0,"[[], []]",/Restaurant_Review-g187497-d5616864-Reviews-El_Raco_de_L_Alba-Barcelona_Catalonia.html,d5616864,40.0,40.0,40.0,40.0,2.0,15.0,2.0,0.0,0.0,19.0,89.47368421052632,3.0,4.5
Paris,"['French', 'Wine Bar']",5361.0,$$ - $$$,66.0,"[['A place for bonnes vivantes!', ""Cosy Table d'hotes with a fabulous wine se...""], ['10/30/2017', '02/13/2017']]",/Restaurant_Review-g187147-d2295254-Reviews-Le_Rouge_et_le_Verre-Paris_Ile_de_France.html,d2295254,40.0,40.0,40.0,45.0,11.0,8.0,1.0,0.0,0.0,20.0,95.0,4.0,4.75
Stockholm,"['Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",197.0,$$ - $$$,119.0,"[['Amazing - both food and service!', 'Wonderful chineese food and coctails'], ['12/28/2017', '12/01/2017']]",/Restaurant_Review-g189852-d7649707-Reviews-Surfers-Stockholm.html,d7649707,45.0,45.0,40.0,45.0,39.0,15.0,6.0,2.0,3.0,65.0,83.07692307692308,3.25,4.25
Paris,"['Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1166.0,$$ - $$$,207.0,"[['Warm, local restaurant', 'Fantastic!'], ['12/31/2017', '10/23/2017']]",/Restaurant_Review-g187147-d3968090-Reviews-Cafe_Caesar-Paris_Ile_de_France.html,d3968090,45.0,45.0,45.0,45.0,134.0,37.0,11.0,4.0,2.0,188.0,90.95744680851065,4.5,4.5
Oporto,"['Mediterranean', 'European', 'Portuguese']",624.0,$$ - $$$,54.0,"[['Bonito, agradável, boa cozinha , great res...', 'Awesome night'], ['06/23/2016', '11/01/2015']]",/Restaurant_Review-g189180-d8734320-Reviews-Kastas-Porto_Porto_District_Northern_Portugal.html,d8734320,45.0,45.0,40.0,45.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,3.25,5.0
